"	date",id_station,id_parameter,value,unit
13/01/14,PED,SO2,8,1
13/01/14,SAG,SO2,11,1
13/01/14,SFE,SO2,10,1
13/01/14,SJA,SO2,8,1
13/01/14,SUR,SO2,9,1
13/01/14,TAH,SO2,5,1
13/01/14,TLA,SO2,11,1
13/01/14,TLI,SO2,4,1
13/01/14,TPN,SO2,7,1
13/01/14,UAX,SO2,6,1
13/01/14,UIZ,SO2,10,1
13/01/14,VIF,SO2,5,1
13/01/14,XAL,SO2,10,1
14/01/14,ACO,SO2,1,1
14/01/14,ATI,SO2,10,1
14/01/14,CAM,SO2,6,1
14/01/14,CHO,SO2,4,1
14/01/14,CUA,SO2,7,1
14/01/14,CUT,SO2,11,1
14/01/14,FAC,SO2,11,1
14/01/14,HGM,SO2,5,1
14/01/14,IZT,SO2,5,1
14/01/14,LLA,SO2,4,1
14/01/14,MER,SO2,6,1
14/01/14,NEZ,SO2,3,1
14/01/14,PED,SO2,9,1
14/01/14,SAG,SO2,3,1
14/01/14,SFE,SO2,7,1
14/01/14,SJA,SO2,5,1
14/01/14,SUR,SO2,8,1
14/01/14,TAH,SO2,4,1
14/01/14,TLA,SO2,10,1
14/01/14,TLI,SO2,6,1
14/01/14,TPN,SO2,5,1
14/01/14,UAX,SO2,4,1
14/01/14,UIZ,SO2,4,1
14/01/14,VIF,SO2,9,1
14/01/14,XAL,SO2,7,1
15/01/14,ACO,SO2,1,1
15/01/14,ATI,SO2,22,1
15/01/14,CAM,SO2,12,1
15/01/14,CHO,SO2,4,1
15/01/14,CUA,SO2,12,1
15/01/14,CUT,SO2,16,1
15/01/14,FAC,SO2,29,1
15/01/14,HGM,SO2,6,1
15/01/14,IZT,SO2,11,1
15/01/14,LLA,SO2,5,1
15/01/14,MER,SO2,8,1
15/01/14,NEZ,SO2,2,1
15/01/14,PED,SO2,9,1
15/01/14,SAG,SO2,3,1
15/01/14,SFE,SO2,12,1
15/01/14,SJA,SO2,6,1
15/01/14,SUR,SO2,14,1
15/01/14,TAH,SO2,6,1
15/01/14,TLA,SO2,19,1
15/01/14,TLI,SO2,8,1
15/01/14,TPN,SO2,7,1
15/01/14,UAX,SO2,10,1
15/01/14,UIZ,SO2,8,1
15/01/14,VIF,SO2,8,1
15/01/14,XAL,SO2,2,1
16/01/14,ACO,SO2,5,1
16/01/14,ATI,SO2,6,1
16/01/14,CAM,SO2,7,1
16/01/14,CHO,SO2,4,1
16/01/14,CUA,SO2,3,1
16/01/14,CUT,SO2,6,1
16/01/14,FAC,SO2,6,1
16/01/14,HGM,SO2,6,1
16/01/14,IZT,SO2,5,1
16/01/14,LLA,SO2,5,1
16/01/14,MER,SO2,6,1
16/01/14,NEZ,SO2,3,1
16/01/14,PED,SO2,3,1
16/01/14,SAG,SO2,6,1
16/01/14,SFE,SO2,2,1
16/01/14,SUR,SO2,5,1
16/01/14,TAH,SO2,3,1
16/01/14,TLA,SO2,12,1
16/01/14,TLI,SO2,4,1
16/01/14,TPN,SO2,2,1
16/01/14,UAX,SO2,2,1
16/01/14,UIZ,SO2,5,1
16/01/14,VIF,SO2,7,1
16/01/14,XAL,SO2,9,1
17/01/14,ACO,SO2,3,1
17/01/14,ATI,SO2,5,1
17/01/14,CAM,SO2,4,1
17/01/14,CHO,SO2,6,1
17/01/14,CUA,SO2,5,1
17/01/14,CUT,SO2,6,1
17/01/14,FAC,SO2,5,1
17/01/14,HGM,SO2,5,1
17/01/14,IZT,SO2,6,1
17/01/14,MER,SO2,6,1
17/01/14,PED,SO2,5,1
17/01/14,SAG,SO2,7,1
17/01/14,SFE,SO2,4,1
17/01/14,SJA,SO2,6,1
17/01/14,SUR,SO2,6,1
17/01/14,TAH,SO2,5,1
17/01/14,TLA,SO2,7,1
17/01/14,TLI,SO2,5,1
17/01/14,TPN,SO2,4,1
17/01/14,UAX,SO2,5,1
17/01/14,UIZ,SO2,7,1
17/01/14,VIF,SO2,7,1
17/01/14,XAL,SO2,10,1
18/01/14,ACO,SO2,1,1
18/01/14,ATI,SO2,8,1
18/01/14,CAM,SO2,7,1
18/01/14,CHO,SO2,4,1
18/01/14,CUA,SO2,4,1
18/01/14,CUT,SO2,7,1
18/01/14,FAC,SO2,8,1
18/01/14,HGM,SO2,5,1
18/01/14,IZT,SO2,4,1
18/01/14,LLA,SO2,2,1
18/01/14,MER,SO2,4,1
18/01/14,NEZ,SO2,3,1
18/01/14,PED,SO2,4,1
18/01/14,SAG,SO2,3,1
18/01/14,SFE,SO2,4,1
18/01/14,SJA,SO2,3,1
18/01/14,SUR,SO2,4,1
18/01/14,TAH,SO2,3,1
18/01/14,TLA,SO2,11,1
18/01/14,TLI,SO2,5,1
18/01/14,TPN,SO2,3,1
18/01/14,UAX,SO2,2,1
18/01/14,UIZ,SO2,4,1
18/01/14,VIF,SO2,5,1
18/01/14,XAL,SO2,5,1
19/01/14,ACO,SO2,1,1
19/01/14,ATI,SO2,15,1
19/01/14,CAM,SO2,9,1
19/01/14,CHO,SO2,6,1
19/01/14,CUA,SO2,8,1
19/01/14,CUT,SO2,4,1
19/01/14,FAC,SO2,9,1
19/01/14,HGM,SO2,7,1
19/01/14,IZT,SO2,6,1
19/01/14,LLA,SO2,5,1
19/01/14,MER,SO2,6,1
19/01/14,NEZ,SO2,6,1
19/01/14,PED,SO2,6,1
19/01/14,SAG,SO2,4,1
19/01/14,SJA,SO2,5,1
19/01/14,SUR,SO2,7,1
19/01/14,TAH,SO2,6,1
19/01/14,TLA,SO2,16,1
19/01/14,TLI,SO2,7,1
19/01/14,TPN,SO2,5,1
19/01/14,UAX,SO2,5,1
19/01/14,UIZ,SO2,6,1
19/01/14,VIF,SO2,7,1
19/01/14,XAL,SO2,5,1
20/01/14,ACO,SO2,3,1
20/01/14,ATI,SO2,12,1
20/01/14,CAM,SO2,11,1
20/01/14,CHO,SO2,5,1
20/01/14,CUA,SO2,6,1
20/01/14,CUT,SO2,7,1
20/01/14,FAC,SO2,9,1
20/01/14,HGM,SO2,8,1
20/01/14,IZT,SO2,9,1
20/01/14,LLA,SO2,6,1
20/01/14,MER,SO2,8,1
20/01/14,NEZ,SO2,5,1
20/01/14,PED,SO2,5,1
20/01/14,SAG,SO2,6,1
20/01/14,SFE,SO2,5,1
20/01/14,SJA,SO2,6,1
20/01/14,SUR,SO2,7,1
20/01/14,TAH,SO2,4,1
20/01/14,TLA,SO2,11,1
20/01/14,TLI,SO2,9,1
20/01/14,TPN,SO2,4,1
20/01/14,UAX,SO2,4,1
20/01/14,UIZ,SO2,6,1
20/01/14,VIF,SO2,8,1
20/01/14,XAL,SO2,8,1
21/01/14,ACO,SO2,1,1
21/01/14,ATI,SO2,8,1
21/01/14,CAM,SO2,5,1
21/01/14,CHO,SO2,4,1
21/01/14,CUA,SO2,6,1
21/01/14,CUT,SO2,3,1
21/01/14,FAC,SO2,5,1
21/01/14,HGM,SO2,5,1
21/01/14,IZT,SO2,5,1
21/01/14,LLA,SO2,4,1
21/01/14,MER,SO2,5,1
21/01/14,NEZ,SO2,3,1
21/01/14,PED,SO2,3,1
21/01/14,SAG,SO2,5,1
21/01/14,SFE,SO2,9,1
21/01/14,SJA,SO2,4,1
21/01/14,SUR,SO2,5,1
21/01/14,TAH,SO2,4,1
21/01/14,TLA,SO2,7,1
21/01/14,TLI,SO2,2,1
21/01/14,TPN,SO2,3,1
21/01/14,UAX,SO2,2,1
21/01/14,UIZ,SO2,4,1
21/01/14,VIF,SO2,3,1
21/01/14,XAL,SO2,8,1
22/01/14,ACO,SO2,4,1
22/01/14,ATI,SO2,7,1
22/01/14,CAM,SO2,8,1
22/01/14,CHO,SO2,4,1
22/01/14,CUA,SO2,7,1
22/01/14,CUT,SO2,7,1
22/01/14,FAC,SO2,8,1
22/01/14,HGM,SO2,2,1
22/01/14,IZT,SO2,3,1
22/01/14,LLA,SO2,5,1
22/01/14,MER,SO2,3,1
22/01/14,NEZ,SO2,3,1
22/01/14,PED,SO2,4,1
22/01/14,SAG,SO2,5,1
22/01/14,SFE,SO2,5,1
22/01/14,SJA,SO2,4,1
22/01/14,SUR,SO2,3,1
22/01/14,TAH,SO2,3,1
22/01/14,TLA,SO2,11,1
22/01/14,TLI,SO2,7,1
22/01/14,TPN,SO2,2,1
22/01/14,UAX,SO2,2,1
22/01/14,UIZ,SO2,4,1
22/01/14,VIF,SO2,9,1
22/01/14,XAL,SO2,8,1
23/01/14,ACO,SO2,2,1
23/01/14,ATI,SO2,8,1
23/01/14,CAM,SO2,7,1
23/01/14,CHO,SO2,6,1
23/01/14,CUA,SO2,6,1
23/01/14,CUT,SO2,7,1
23/01/14,FAC,SO2,9,1
23/01/14,HGM,SO2,3,1
23/01/14,IZT,SO2,5,1
23/01/14,LLA,SO2,4,1
23/01/14,MER,SO2,4,1
23/01/14,PED,SO2,6,1
23/01/14,SAG,SO2,6,1
23/01/14,SFE,SO2,7,1
23/01/14,SJA,SO2,6,1
23/01/14,SUR,SO2,6,1
23/01/14,TAH,SO2,4,1
23/01/14,TLA,SO2,11,1
23/01/14,TLI,SO2,6,1
23/01/14,TPN,SO2,4,1
23/01/14,UAX,SO2,3,1
23/01/14,UIZ,SO2,5,1
23/01/14,VIF,SO2,7,1
23/01/14,XAL,SO2,7,1
24/01/14,ACO,SO2,2,1
24/01/14,ATI,SO2,27,1
24/01/14,CAM,SO2,15,1
24/01/14,CHO,SO2,4,1
24/01/14,CUA,SO2,7,1
24/01/14,CUT,SO2,13,1
24/01/14,FAC,SO2,20,1
24/01/14,HGM,SO2,14,1
24/01/14,IZT,SO2,11,1
24/01/14,LLA,SO2,3,1
